salary,salary_,age,education level,field,position,years of full time job,years of learn programe,[ASP .net],[Assembly],[Bash/Shell/PowerShell],[C],[C#],[C++],[Clojure],[Dart],[Elixir],[Erlang],[Go],[Groovy],[Haskell],[HTML/CSS],[Java],[JavaScript],[Julia],[Kotlin],[Lua],[Objective-C],[Ocaml],[Pascal],[Perl],[PHP],[Python],[R],[Ruby],[Rust],[Scala],[SQL]
2.50005,25000.5,23,6,6,Web Developer,3.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2.50005,25000.5,23,6,6,Web Developer,1.5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,33,6,6,Web Developer,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2.50005,25000.5,28,6,6,Web Developer,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.50005,25000.5,23,6,1,Educator / Instructor,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,28,7,2,Data engineer,1.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.50005,25000.5,28,6,3,Engineering manager,5.5,13,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2.50005,25000.5,19,3,3,CEO,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.50005,25000.5,23,6,4,IT support,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,28,6,4,IT support,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Mobile developer,1,1.5,0,0,0,3,3,0,0,3,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,2,Business Database & Analyst,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.50005,25000.5,28,6,6,Designer,3.5,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Software Engineer,1.5,6,0,0,0,0,1,1,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,23,6,1,Academic researcher,5.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
2.50005,25000.5,23,6,3,Production manager,1.5,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,33,3,4,IT support,3.5,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2.50005,25000.5,33,6,4,IT support,3.5,3.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Front-end developer,3.5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,28,6,5,Back-end developer,3.5,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,28,6,5,Back-end developer,3.5,5,0,0,0,3,1,3,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,28,6,6,Freelance,5.5,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.50005,25000.5,28,6,3,Team lead,3.5,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,28,6,1,Academic researcher,5.5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2.50005,25000.5,28,6,1,assistant researcher,1.5,8.5,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3
2.50005,25000.5,45.5,7,1,Educator / Instructor,18,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,33,7,1,Educator / Instructor,5.5,3.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,33,7,1,Educator / Instructor,8.5,15,1,1,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
2.50005,25000.5,45.5,8,1,Educator / Instructor,23,25,0,3,0,3,1,3,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,3,0,1,3,1,1,0,0,1
2.50005,25000.5,33,6,1,Educator / Instructor,8.5,2,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2.50005,25000.5,33,7,1,Educator / Instructor,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2.50005,25000.5,28,7,1,Educator / Instructor,3.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.50005,25000.5,45.5,6,1,Educator / Instructor,5.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.50005,25000.5,28,6,4,IT support,5.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,45.5,6,4,IT support,8.5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.50005,25000.5,28,6,4,IT support,5.5,4,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,28,7,4,IT support,5.5,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2.50005,25000.5,28,6,4,Network Engineer,3.5,7,1,1,0,3,1,1,0,0,0,0,0,1,0,3,3,3,0,1,0,1,0,0,0,3,3,0,0,0,0,1
2.50005,25000.5,28,6,5,Application Specialist,5.5,3.5,0,1,1,3,3,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3
2.50005,25000.5,33,6,5,Full-stack developer,8.5,8.5,0,1,1,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Front-end developer,1,0.5,0,1,1,3,3,1,1,1,1,1,1,0,1,3,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3
2.50005,25000.5,23,6,5,Full-stack developer,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Back-end developer,1.5,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Back-end developer,0,4,0,0,0,1,0,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,38,6,5,Software developer,5.5,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Front-end developer,1.5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,45.5,7,5,Software developer,13,0.5,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3
2.50005,25000.5,33,7,5,Full-stack developer,13,8,0,0,1,0,0,0,0,3,0,0,1,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,23,6,2,Data scientist or Machine learning specialist,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,38,6,2,System Database & Analyst,13,13,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
2.50005,25000.5,23,6,6,Web Developer,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3
2.50005,25000.5,28,6,6,UI designer,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,38,5,6,Web Developer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,33,6,6,Web Developer,8.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2.50005,25000.5,28,6,6,Web Developer,5.5,5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,28,6,6,Designer,5.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,33,6,6,Web Developer,8.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2.50005,25000.5,33,6,6,Web Developer,8.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,33,6,1,Freelance,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,28,7,2,Scientist,3.5,3.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
2.50005,25000.5,23,6,2,Cloud Engineer,1.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,3,Engineering manager,1.5,5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1
2.50005,25000.5,23,6,3,Engineering manager,1.5,0.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,4,Electrical Engineer,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Embedded applications or devices developer,1.5,1.5,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,2,Data scientist or Machine learning specialist,1,0.5,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,1
2.50005,25000.5,23,6,6,Web Developer,1.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2.50005,25000.5,28,6,4,IT support,8.5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,28,6,4,Security specialist,3.5,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,28,6,5,Full-stack developer,3.5,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
2.50005,25000.5,33,6,5,Full-stack developer,8.5,13,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,3,0,1,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,45.5,6,5,Software developer,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,28,6,5,Full-stack developer,8.5,0.5,1,1,1,1,3,3,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.50005,25000.5,45.5,7,2,System Database & Analyst,5.5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,28,6,2,System Database & Analyst,3.5,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,28,6,5,Game or graphics developer,3.5,6,0,0,1,1,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,1,0,0,0,0,3
2.50005,25000.5,23,6,5,QA or Test developer,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,33,6,5,Software developer,8.5,8.5,0,0,0,1,3,3,0,3,0,0,3,0,0,1,1,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0
2.50005,25000.5,28,7,5,Software developer,3.5,7,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,23,6,5,Mobile developer,1.5,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,3,0,1,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,23,6,6,Web Developer,2.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,6,Online Marketing,1.5,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.50005,25000.5,33,6,6,Web Developer,8.5,8.5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,33,6,6,Web Developer,8.5,8.5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,28,6,6,Freelance,5.5,5.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,33,3,6,Freelance,1.5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,33,7,1,Academic researcher,5.5,10,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3,3,3,0,0,0,1
2.50005,25000.5,38,6,1,Educator / Instructor,13,10,0,1,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,33,6,1,Educator / Instructor,8.5,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2.50005,25000.5,33,6,1,Educator / Instructor,3.5,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.50005,25000.5,45.5,6,1,Educator / Instructor,18,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.50005,25000.5,23,6,2,Economist,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3
2.50005,25000.5,19,6,2,Data or Business Database & Analyst,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,19,6,2,Data scientist or Machine learning specialist,3.5,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2.50005,25000.5,23,6,2,Database & Database & Analyst administrator,0,5,0,1,0,1,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
2.50005,25000.5,28,6,2,Database & Database & Analyst administrator,3.5,13,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,33,6,3,manager support,8.5,5,0,0,0,1,1,1,0,0,0,0,1,0,0,3,1,3,0,1,0,1,0,0,0,3,3,0,3,0,0,3
2.50005,25000.5,23,3,3,Manager,5.5,0.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2.50005,25000.5,23,6,3,Engineering manager,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,28,6,3,Manager,3.5,3.5,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,28,3,3,Engineering manager,1.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,3,Consultant,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2.50005,25000.5,23,6,3,Officer,1.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,38,6,4,IT support,8.5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,28,7,4,IT support,5.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,3
2.50005,25000.5,28,6,4,IT support,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.50005,25000.5,28,7,4,IT support,5.5,8.5,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,3,3,1,1,1,1,3
2.50005,25000.5,28,6,4,IT support,8.5,8.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,23,6,4,Support Engineer,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,3,3,0,0,0,1
2.50005,25000.5,38,7,4,System administrator,13,13,0,0,0,3,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,1,0,0,3
2.50005,25000.5,45.5,6,4,System administrator,13,13,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,3
2.50005,25000.5,28,6,5,Full-stack developer,1.5,3.5,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,23,6,5,Back-end developer,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1
2.50005,25000.5,33,3,5,Full-stack developer,1.5,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,33,3,5,Full-stack developer,1.5,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Full-stack developer,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,3
2.50005,25000.5,38,6,5,Full-stack developer,8.5,1.5,0,1,1,3,1,3,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,28,6,5,Application Specialist,5.5,1.5,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,33,6,5,Front-end developer,15,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,33,6,5,Full-stack developer,5.5,0.5,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Front-end developer,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.50005,25000.5,23,6,5,Full-stack developer,1,8.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Front-end developer,1.5,18,0,0,0,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,28,6,5,Front-end developer,1.5,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,23,6,5,Full-stack developer,1,0.5,0,0,1,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3
2.50005,25000.5,28,6,5,Back-end developer,3.5,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,28,6,5,Back-end developer,3.5,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2.50005,25000.5,28,6,5,Back-end developer,5.5,5.5,0,1,1,1,3,1,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Full-stack developer,1.5,3.5,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,3,1,0,0,0,3
2.50005,25000.5,23,6,5,Mobile developer,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,28,6,5,Full-stack developer,3.5,3.5,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,23,6,5,Front-end developer,1.5,1.5,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1
2.50005,25000.5,28,6,5,Full-stack developer,1.5,0.5,0,1,1,1,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,28,6,5,Back-end developer,3.5,0.5,0,1,1,3,3,1,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Back-end developer,1,0.5,0,0,3,0,1,1,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,1,1,3,0,0,0,0,1
2.50005,25000.5,23,6,5,Embedded applications or devices developer,1.5,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.50005,25000.5,23,6,5,Full-stack developer,1.5,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,38,6,5,Front-end developer,18,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1
2.50005,25000.5,23,6,5,Full-stack developer,1.5,13,0,0,3,1,1,1,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2.50005,25000.5,23,3,5,Full-stack developer,1.5,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2.50005,25000.5,23,6,5,Back-end developer,1.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Back-end developer,1,0.5,0,0,1,3,3,1,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
2.50005,25000.5,28,6,5,Full-stack developer,8.5,0.5,0,0,0,1,3,3,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0,1,1,0,0,0,0,3
2.50005,25000.5,23,6,5,Front-end developer,1,6,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Full-stack developer,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,1,3,0,0,0,0,1
2.50005,25000.5,28,6,5,Immersive Application Developer,1.5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Embedded applications or devices developer,1,4,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2.50005,25000.5,28,6,5,Software developer,5.5,8,0,0,0,1,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2.50005,25000.5,28,6,5,Game or Graphics developer,3.5,8.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50005,25000.5,23,6,5,Software developer,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3
2.50005,25000.5,45.5,7,5,Software developer,13,13,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1
2.50005,25000.5,23,6,5,Back-end developer,3.5,6,0,1,1,1,3,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3
2.50005,25000.5,23,6,5,Back-end developer,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
